pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,nacttors,ninacttors,PDB
7.4400,67.6944,766.4860,8.7971,0.0000,11.9209,1.0000,5.0000,2f7o
4.1500,82.9234,848.6217,8.0560,0.0000,9.5694,1.0000,5.0000,3d51
3.8000,133.3703,1871.7261,7.5319,55.7561,11.5828,49.0000,6.0000,3nfk
8.4300,123.2004,1450.7458,2.3622,119.9718,2.8142,17.0000,2.0000,3nhi
5.2200,62.1997,984.9411,3.5961,29.2800,0.0000,6.0000,5.0000,3iof
4.1100,117.5094,1521.9054,5.2623,0.0000,8.6269,6.0000,2.0000,3ncr
5.3300,144.0088,1935.1765,7.7954,19.3665,9.0003,7.0000,4.0000,3ozs
3.9100,129.6752,1524.3777,5.8115,41.4912,5.7292,11.0000,1.0000,1kuk
5.2100,104.7103,1439.5314,5.4355,17.1236,6.6684,4.0000,3.0000,1o2r
5.8500,100.2933,1060.4476,6.3125,9.8997,7.0638,6.0000,2.0000,1o2y
6.8200,109.0877,1228.8463,6.3120,14.4072,6.7269,5.0000,3.0000,1o37
5.1500,65.7048,500.6424,5.6464,0.0000,9.0900,2.0000,2.0000,1pb8
3.3100,51.1627,1077.8558,1.5742,37.7311,0.0000,6.0000,0.0000,1pzp
9.4000,70.2890,1437.7339,1.6007,59.7339,1.2348,1.0000,2.0000,1sqn
7.6800,57.7193,851.1942,6.1549,0.0000,10.3476,12.0000,4.0000,1w1g
9.0000,25.4606,569.1354,1.5126,0.0000,1.0572,0.0000,1.0000,1wei
11.0600,92.0727,1491.2789,8.3185,5.6251,13.0198,4.0000,3.0000,1x1z
6.4300,144.6966,2009.4883,7.6437,36.5062,11.4901,30.0000,7.0000,2cia
6.1000,85.3927,1266.2065,1.5106,61.4349,0.0000,8.0000,0.0000,2cvd
5.1700,109.0208,1619.1880,6.7469,0.0000,10.7205,4.0000,8.0000,2f5t
8.1800,123.8294,2058.9888,6.9810,51.9991,6.4999,12.0000,4.0000,2f80
2.9700,109.9497,2241.1973,1.4891,77.1916,0.5063,5.0000,15.0000,2hw2
7.6900,81.2191,1433.5293,4.6389,29.5768,4.5142,16.0000,3.0000,2itk
10.8900,176.9967,2689.5498,7.8434,85.1973,6.2543,14.0000,5.0000,2pk6
6.6800,58.2176,886.7522,3.7337,17.8241,2.5636,2.0000,1.0000,2qp6
6.0800,42.8127,602.3168,2.0825,21.7788,1.6532,1.0000,1.0000,2wej
8.5700,110.4512,1293.7308,10.1024,21.0073,10.1262,3.0000,4.0000,3ejq
6.7700,89.0469,1026.6102,4.5064,0.0000,7.1281,4.0000,3.0000,3evf
9.7200,112.0478,1410.5720,6.3408,15.2952,8.1293,6.0000,1.0000,3fuc
6.9800,152.6790,1887.5669,5.1653,0.0000,6.2382,2.0000,3.0000,3hv8
6.2800,146.3089,1604.5372,11.0757,5.9447,12.8597,11.0000,7.0000,3ioi
2.3000,54.5397,671.8757,3.5941,3.3192,2.0843,0.0000,1.0000,3mhw
7.0100,105.0530,1343.9126,2.5748,92.4523,1.0000,12.0000,2.0000,3nht
11.3000,114.3191,2118.5989,4.7136,57.9181,4.5623,13.0000,5.0000,3st5
5.1400,52.5501,634.9170,4.6095,0.0000,6.0770,3.0000,1.0000,3tao
3.2400,118.0359,1483.9619,6.3503,8.6834,9.8521,6.0000,2.0000,1gx4
5.8500,104.3385,1053.3115,6.5126,10.6389,7.0611,6.0000,2.0000,1o2x
5.7400,79.2216,978.9712,4.1797,3.7136,6.9049,2.0000,2.0000,1o33
10.1000,109.4645,2142.4392,1.9179,65.0476,1.4921,5.0000,4.0000,1sr7
7.3700,69.6725,1096.3772,3.4283,59.7886,1.9956,2.0000,1.0000,2aw1
3.9800,63.1542,634.1155,4.6908,19.6864,4.4450,3.0000,3.0000,3b3c
9.1000,121.1545,2065.9644,6.5735,50.4739,6.0817,12.0000,4.0000,3pwm
7.1900,117.3308,1934.3541,2.1417,136.4690,1.8054,3.0000,5.0000,1fcx
4.8500,107.5622,1298.2426,7.9559,15.4197,7.7599,5.0000,2.0000,1o2p
6.1000,105.3931,1622.7727,7.3401,20.1520,9.7455,17.0000,4.0000,3c8b
3.5200,48.6052,839.5919,3.6142,0.0000,4.1777,3.0000,2.0000,3mfw
7.9900,58.7771,951.4799,3.8352,34.1276,1.7674,6.0000,3.0000,3oyq
7.0600,66.3423,1024.2869,8.1882,15.6525,3.9510,3.0000,4.0000,3po6
6.1000,25.2337,887.5322,3.5964,19.5958,0.0000,3.0000,3.0000,1dzk
6.4900,81.1931,1149.1573,9.1407,0.0000,10.9099,8.0000,3.0000,1ru2
8.7000,57.1525,1235.7888,2.3729,68.0080,2.8400,5.0000,5.0000,2fr3
6.0000,76.1105,1104.8311,2.7629,27.2303,4.6706,5.0000,1.0000,2izl
7.1500,156.5172,2784.0073,7.8225,80.0576,7.6451,14.0000,0.0000,2qnn
6.3700,82.8115,1046.1031,2.8099,27.0448,3.1943,5.0000,4.0000,2w9h
9.0000,59.5570,862.9139,2.4755,13.3229,1.8064,3.0000,2.0000,3dd0
5.9600,87.1448,1084.1718,2.9325,28.3972,4.4702,17.0000,2.0000,3mp6
4.1300,150.3864,1768.9060,7.5217,25.6787,9.8116,6.0000,4.0000,3ozt
5.2000,104.3853,1342.9894,12.4224,127.7990,3.9475,15.0000,0.0000,3tjm
6.2200,84.9704,980.9331,5.4069,12.5457,6.9169,2.0000,2.0000,1gi6
7.7700,59.1211,952.8111,13.5409,20.4417,6.9521,6.0000,2.0000,1pi5
2.3000,29.1892,439.1975,0.3950,7.4302,0.6026,1.0000,0.0000,2hdu
6.7000,169.1308,1899.3617,14.0491,10.4521,19.5677,8.0000,1.0000,2py4
5.7200,63.8250,679.5464,6.1899,3.4622,11.2642,3.0000,1.0000,2v25
3.9000,107.1518,1582.0265,4.5468,24.8808,4.8199,8.0000,0.0000,2xpc
7.4700,159.8440,1906.4523,10.2838,12.0552,11.4863,6.0000,4.0000,3oe4
7.6000,63.8985,760.2808,3.3208,6.4156,0.0000,3.0000,2.0000,3p58
8.0000,62.2350,882.7221,4.4221,0.0000,8.9135,1.0000,5.0000,8abp
10.6400,93.2780,1279.7040,3.3658,2.0746,5.8467,2.0000,3.0000,1b8o
4.7000,52.1992,771.1151,2.3638,2.6230,2.5180,1.0000,1.0000,1c5n
7.0500,194.0159,2940.7517,10.1505,21.9131,17.9930,34.0000,4.0000,1g7p
5.8000,89.7781,1113.8583,14.0495,16.3951,5.1596,8.0000,1.0000,1ggd
7.0000,116.2667,1340.4481,6.1189,19.2492,6.6146,3.0000,2.0000,1gj6
7.8900,106.9410,1384.8508,7.2522,16.8061,6.1623,3.0000,2.0000,1gj7
3.8200,131.5682,2133.3083,3.0241,84.0051,1.3917,24.0000,2.0000,1hn4
5.2000,136.3019,1170.4705,3.6619,15.6754,3.5084,3.0000,5.0000,1kll
3.7700,125.1385,1517.3722,4.4921,37.8780,4.8214,10.0000,0.0000,1kui
3.7000,78.1067,1158.3998,6.2919,5.3754,9.5914,4.0000,2.0000,1loq
4.1500,58.0411,656.4709,4.2906,12.2180,2.0000,3.0000,2.0000,1m2x
6.8000,72.4054,1570.4495,1.5581,75.6558,2.2110,6.0000,8.0000,1nq7
5.3000,85.9908,942.7808,3.6588,0.0000,3.9917,6.0000,2.0000,1o0f
5.1500,69.6202,999.6956,4.3729,2.3126,4.4330,4.0000,2.0000,1o0m
4.0900,53.9282,923.9842,2.6338,2.4463,3.8830,4.0000,2.0000,1o0n
6.0900,106.5095,1334.4310,5.5484,19.1865,6.2078,3.0000,2.0000,1o2n
7.6800,110.4694,1365.4836,6.1626,19.5437,6.8228,4.0000,2.0000,1o2q
5.8500,95.3263,1047.6521,7.6932,10.0432,6.7266,6.0000,2.0000,1o2v
5.7400,81.7934,998.9185,4.7281,4.8134,6.8985,2.0000,2.0000,1o34
4.6200,43.8580,512.1745,2.5805,9.2711,4.8582,0.0000,5.0000,1ofz
4.5400,144.0360,1764.1349,3.8624,0.0000,7.4620,9.0000,6.0000,1szd
4.4200,103.8551,1277.6316,7.1229,31.5195,9.3575,6.0000,3.0000,1tjp
7.0600,71.1786,523.0692,4.7186,7.5640,5.6001,0.0000,0.0000,1ui0
3.0100,27.4429,535.3923,0.4545,3.6547,1.5000,2.0000,1.0000,1utm
3.0000,39.4904,590.0977,1.1371,0.0000,3.0527,3.0000,5.0000,1ux7
2.3000,44.9970,746.6675,2.3736,13.7045,3.0875,8.0000,8.0000,1uxa
6.5200,60.0788,828.1523,5.9248,0.0000,10.1108,8.0000,2.0000,1w1d
6.1200,138.5461,1550.7885,15.4395,20.2796,18.3478,7.0000,2.0000,1x8r
7.0500,91.9000,1218.9136,4.3646,5.3206,5.2851,4.0000,3.0000,1xug
3.0800,72.0896,588.0813,4.6262,20.7406,6.5018,1.0000,1.0000,1y1z
4.3400,90.3569,906.0107,3.9943,0.0000,3.7877,4.0000,2.0000,1z6s
8.2900,58.9901,923.0790,5.9173,5.0727,1.0000,36.0000,9.0000,2a4w
9.2600,146.6832,2370.3276,6.8396,86.7904,4.1402,12.0000,5.0000,2avv
6.8900,166.7113,1988.0206,5.0587,0.0000,8.6908,9.0000,6.0000,2bfq
3.9300,121.0825,961.8326,7.0464,0.0000,11.4569,8.0000,2.0000,2cbz
3.5500,75.6167,1201.2476,4.7972,42.4245,4.5933,7.0000,0.0000,2cle
3.7900,62.8363,742.1085,3.9292,0.0000,6.3490,4.0000,1.0000,2clk
4.0600,100.9380,1422.4545,3.6569,69.7879,5.0937,6.0000,0.0000,2clo
6.1200,140.4888,2452.7729,4.9109,80.1236,5.4428,13.0000,4.0000,2fgv
11.6800,133.5312,2302.2744,5.5948,41.1087,5.4109,16.0000,4.0000,2i4d
11.5700,119.8486,2116.3630,5.3714,48.4202,5.0783,13.0000,4.0000,2i4u
11.2000,122.1668,2091.4146,5.5746,47.1749,5.6565,13.0000,4.0000,2i4v
6.6800,62.3250,1259.5673,1.7551,28.3367,1.5492,0.0000,2.0000,2iwx
4.7000,64.8047,626.9513,2.4682,5.6600,4.0985,1.0000,1.0000,2j9n
6.7200,51.8063,652.8680,5.5620,1.0000,10.9835,1.0000,5.0000,2jdu
7.8200,137.4872,1947.1434,8.8082,0.0000,12.4228,4.0000,8.0000,2jg0
5.3000,85.8880,1024.9281,4.8533,5.2440,8.1725,4.0000,6.0000,2oyk
4.8500,70.7752,905.6298,7.3259,3.4412,5.5029,1.0000,0.0000,2p8o
6.5900,158.6932,2583.1814,8.3944,77.1360,7.8069,12.0000,0.0000,2pwr
4.5200,52.0480,598.8282,3.4405,63.6130,3.6451,1.0000,2.0000,2ra6
3.7100,85.2368,874.9830,2.5233,0.0000,2.1211,4.0000,2.0000,2vfk
5.3000,87.1223,1140.2079,6.3832,12.7490,9.8510,5.0000,5.0000,2vk6
3.9000,85.8421,975.9030,2.5590,38.5945,1.0000,3.0000,2.0000,2vuk
2.9600,110.0792,1478.4757,7.8988,3.6273,9.5700,7.0000,3.0000,2w8j
5.1200,122.6366,1998.2314,4.3442,75.4936,2.7631,13.0000,3.0000,2web
3.9600,96.8215,1751.8141,2.4041,50.9436,3.8942,13.0000,3.0000,2wec
6.1000,103.9235,1938.7777,5.3243,59.3029,3.0296,8.0000,3.0000,2wed
7.3700,119.7976,1609.8717,5.8222,36.5181,9.6565,4.0000,4.0000,2y71
6.6000,86.1792,1561.4840,6.2927,23.3494,9.8980,6.0000,3.0000,2y77
4.6400,127.0306,1544.0876,7.1182,26.3540,7.4521,7.0000,2.0000,2z3h
4.8300,95.1896,1062.8247,7.1138,0.0000,11.9865,6.0000,3.0000,3a1s
5.1600,58.7129,938.1366,0.9725,29.6613,0.9343,2.0000,2.0000,3b27
4.1500,81.7137,1099.6885,5.6812,5.2374,7.4566,9.0000,2.0000,3c8e
7.2600,44.1039,838.9543,1.0750,44.3128,0.2894,5.0000,1.0000,3cz1
9.0000,60.5639,865.8151,2.6610,14.1518,2.0488,3.0000,2.0000,3dcw
6.9100,85.7484,1182.7765,7.1388,0.0000,8.1399,8.0000,3.0000,3evd
4.4900,174.0376,2697.2656,5.8324,51.1010,7.9177,35.0000,7.0000,3f9y
9.3000,126.4993,1410.2758,7.7762,12.1912,12.5338,5.0000,3.0000,3fv1
8.1100,114.9027,1348.7725,6.6823,12.2868,11.7592,4.0000,3.0000,3fv2
6.8900,103.5210,1191.2262,5.8046,16.9418,9.0945,4.0000,1.0000,3fvg
8.8200,107.5198,1260.5986,6.0715,13.8754,10.4155,4.0000,2.0000,3fvk
6.7700,107.8590,1270.8137,6.6650,12.9377,10.5575,4.0000,2.0000,3fvn
2.3600,38.3091,582.1674,2.8476,12.3457,3.4712,2.0000,0.0000,3g2z
8.7000,148.1169,1508.9559,6.9275,37.1830,8.2865,6.0000,2.0000,3ge7
3.7300,176.5141,2420.2104,5.6814,51.4886,10.8658,34.0000,4.0000,3h91
8.0800,156.3989,2048.4600,6.6202,50.9061,7.4589,26.0000,3.0000,3ifl
2.2800,68.4162,764.8411,6.0142,19.2935,6.4380,2.0000,0.0000,3ip8
4.5400,90.5606,1491.4465,2.4434,17.6021,2.0714,4.0000,2.0000,3iub
7.0000,85.5127,1318.2356,2.0036,102.9663,0.9693,0.0000,3.0000,3kdm
4.4300,40.9647,363.3579,1.7820,0.0000,4.0336,3.0000,1.0000,3kqr
4.9600,74.9512,1378.9286,1.3397,55.6380,0.9411,10.0000,3.0000,3lbj
6.6200,95.4915,1228.0520,3.8104,9.5524,5.8532,7.0000,1.0000,3ljo
6.6500,54.2474,914.0923,2.9534,28.4241,1.7456,3.0000,1.0000,3mzc
7.3000,64.7965,1045.5283,2.4286,30.2486,1.9194,3.0000,1.0000,3n0n
8.4800,59.6217,984.5881,2.5908,38.9782,1.5780,4.0000,3.0000,3n3j
9.3900,114.0134,2001.9847,5.8579,57.7416,4.8315,12.0000,4.0000,3nuj
7.3800,180.0759,3119.6360,11.0029,8.8232,16.3987,17.0000,20.0000,3oli
7.4400,72.6684,1198.2828,4.1776,13.5227,2.9300,3.0000,1.0000,3p3h
7.3900,45.4412,882.9648,1.9123,25.1557,0.7073,2.0000,1.0000,3p5l
4.0000,81.6133,1287.1467,2.5763,33.3029,3.5803,26.0000,1.0000,3qzt
6.8200,46.5528,581.7532,2.3202,8.3667,2.0201,1.0000,1.0000,3s75
5.8400,72.2947,1398.7992,2.9071,44.0421,5.2642,14.0000,1.0000,3sm1
5.6700,100.7694,1641.2228,3.5114,46.9746,4.3399,73.0000,5.0000,3tdu
7.1900,241.4746,4144.2207,9.7542,91.4131,11.1437,53.0000,2.0000,3zqi
4.2900,48.5590,669.3867,3.2090,0.0000,6.7258,3.0000,4.0000,3zyh
7.0000,72.9399,1216.8470,0.4662,53.6644,0.5186,4.0000,4.0000,3zyu
9.7000,86.8543,1158.0555,3.2050,33.5465,4.6617,5.0000,0.0000,1df8
7.3000,100.9264,1027.9877,4.6154,12.9705,6.7449,2.0000,3.0000,1o3i
3.5500,78.4157,1256.9148,3.3355,46.3763,3.9963,7.0000,0.0000,2clm
6.5400,108.9237,1385.8594,3.6124,35.1062,5.3012,7.0000,1.0000,2zfs
5.5700,59.9822,972.6416,2.5545,19.4330,4.7039,6.0000,4.0000,3bex
8.7400,62.1261,1167.1798,2.8493,38.3393,1.8012,7.0000,1.0000,3rz1
3.5700,86.7437,1055.2239,3.0485,44.2940,0.0000,5.0000,3.0000,1h46
4.6000,75.0572,921.5563,1.7148,27.7733,0.0000,2.0000,4.0000,2vb8
6.1800,94.5127,1605.6492,7.5481,18.0190,8.4840,17.0000,4.0000,3c8a
5.7000,84.4198,905.5542,8.8713,0.0000,9.5453,1.0000,4.0000,3d4y
6.8800,150.9188,1787.3929,9.3193,25.8616,11.0666,7.0000,4.0000,3oe5
7.3000,100.8343,1014.0947,4.4103,12.7684,6.9400,2.0000,3.0000,1o3h
2.0600,56.3336,616.9015,4.3959,1.3869,5.8460,4.0000,2.0000,1qq9
8.4900,117.2158,2028.1851,7.9902,48.4550,6.0712,12.0000,4.0000,2ieo
2.9800,45.9379,957.1688,1.7595,2.4043,2.7997,6.0000,2.0000,3djq
6.0500,60.5448,770.7001,1.3106,21.8799,0.3013,8.0000,1.0000,3gus
6.2300,100.2427,1151.1589,3.1891,27.9363,1.8334,5.0000,4.0000,3s3v
7.4400,125.1572,1784.0326,4.5863,30.8097,5.2386,4.0000,2.0000,1vzq
2.3400,51.2965,739.8306,4.6974,0.0000,4.2730,4.0000,2.0000,1z6d
7.6200,147.9252,2696.7507,6.7786,61.3466,8.9215,29.0000,7.0000,2aoe
8.0500,37.1975,1093.6686,5.9231,42.6862,2.9163,2.0000,0.0000,2b9a
7.2600,32.8125,562.4348,3.0335,23.8753,0.5630,2.0000,0.0000,2f8i
10.5100,153.2689,2387.9436,6.1317,99.2002,5.9629,15.0000,5.0000,2o4s
2.6200,26.3152,647.8248,1.0745,30.0907,0.0000,0.0000,3.0000,3f37
9.0800,176.9063,2096.7383,5.1094,91.3367,4.2107,7.0000,1.0000,3ffg
8.0500,57.5221,931.4326,2.5209,39.6034,1.7286,4.0000,1.0000,3oys
6.4600,155.2557,1674.4893,6.7009,0.0000,10.1703,6.0000,3.0000,3zy2
6.2700,210.9657,3494.1138,6.8635,160.5927,9.0300,78.0000,2.0000,4a1u
6.0600,96.9247,1166.0983,4.0693,4.2856,7.3376,8.0000,8.0000,1kjr
6.7700,120.1186,1330.8356,6.3819,16.6840,7.8264,7.0000,2.0000,1o30
7.9600,100.5019,1201.6874,5.4563,11.5962,6.5393,3.0000,2.0000,1o3f
7.9600,100.5019,1201.6874,5.4563,11.5962,6.5393,3.0000,2.0000,1o3g
4.7000,90.9805,1328.5500,4.6478,32.0453,5.3004,3.0000,0.0000,2c4w
7.4400,137.8822,2197.7874,57.8151,120.7987,0.0000,7.0000,0.0000,2cfg
6.9200,68.3135,1119.9208,2.9722,16.8387,2.9854,5.0000,1.0000,2foy
7.4900,140.5487,1954.3157,9.6012,43.9346,3.1147,12.0000,1.0000,2hhn
11.5900,151.1578,2419.5776,7.1738,51.9851,5.6938,20.0000,6.0000,2i4w
11.7200,154.9552,2400.2700,6.7121,48.3875,5.9189,20.0000,6.0000,2i4x
5.5700,56.1972,854.5639,2.6350,17.5613,2.3631,4.0000,2.0000,2nmx
5.6700,114.4803,2178.4351,5.8134,77.1227,4.4279,10.0000,0.0000,2pqz
5.2600,72.6315,626.1882,7.5965,0.0000,10.6091,4.0000,0.0000,2qft
4.5700,85.6517,1056.8533,12.9729,9.1892,3.6734,12.0000,1.0000,2uzj
3.6600,70.3784,903.8396,2.9239,40.3691,3.3757,3.0000,1.0000,2v00
6.7200,81.8965,739.9520,2.6683,21.7520,3.3734,1.0000,1.0000,2vpn
3.4600,120.6118,1283.2175,5.8147,0.0000,8.5515,6.0000,3.0000,2zfi
8.8200,95.5027,1586.8878,5.4410,41.4913,5.5875,10.0000,2.0000,2zxg
7.7200,18.7023,471.8236,0.2102,31.6923,0.0000,2.0000,0.0000,3d4f
6.7000,57.7322,990.0624,1.9180,14.6866,2.0554,1.0000,3.0000,3eko
5.1000,59.4776,684.1196,2.2060,2.6349,4.4047,1.0000,2.0000,3gy4
4.5200,55.0548,627.7301,2.7355,4.2030,4.2576,1.0000,1.0000,3gy7
8.6400,98.1550,1820.9131,2.6346,32.8721,3.1079,5.0000,6.0000,3hkw
4.4900,55.5936,791.9804,1.2858,42.2130,1.1892,2.0000,4.0000,3hl8
7.8400,53.4025,809.7534,2.9903,20.3333,1.8920,11.0000,2.0000,3ibl
6.2200,58.4656,428.2713,4.5765,9.4529,5.8267,1.0000,1.0000,3ipa
5.7700,162.1722,2661.6355,17.2036,0.0000,15.3764,10.0000,14.0000,3k00
5.0000,144.9181,2825.7566,9.7778,1.5296,14.2281,12.0000,17.0000,3k02
7.3200,59.6196,859.9880,5.8955,0.3532,8.2341,4.0000,2.0000,3kv2
6.5200,99.9274,1264.4214,4.1917,16.7676,6.5368,7.0000,1.0000,3ljj
4.8200,47.4001,980.8243,3.4932,3.6137,3.1052,4.0000,3.0000,3lxo
7.5100,97.9368,1363.1317,5.3584,34.6994,5.7001,7.0000,2.0000,3n2v
5.3400,51.7459,1136.7477,0.7514,62.0982,0.6706,6.0000,5.0000,3nee
7.8300,186.2608,3203.6245,11.9721,10.1219,18.0262,17.0000,21.0000,3ole
6.9300,99.5003,1400.7529,3.6434,17.2038,4.2440,7.0000,3.0000,3svj
3.0400,86.7148,1070.9854,3.4266,16.3313,5.0095,7.0000,5.0000,3t1m
5.1900,176.3620,2251.6260,6.3024,33.4211,7.1720,46.0000,4.0000,3twr
5.4200,91.6992,1079.9938,3.7801,7.5333,6.3140,3.0000,2.0000,1gja
6.1500,115.7119,1545.7990,5.2687,45.5809,2.0679,7.0000,3.0000,1zs0
4.7700,56.4843,655.3994,3.4866,8.5321,2.5875,3.0000,1.0000,2afw
6.6400,62.9933,964.8543,5.1694,0.0000,6.6696,3.0000,1.0000,3fee
4.5300,40.8889,1040.9922,1.8700,20.6432,2.3178,2.0000,3.0000,3h30
3.4600,65.0091,1163.8557,6.1273,0.0000,10.1303,3.0000,4.0000,1moq
5.3000,68.3979,1464.4333,3.0805,33.6101,1.0758,7.0000,2.0000,1xbb
3.7000,62.6425,646.7822,2.5077,5.9636,3.7831,0.0000,1.0000,2fx6
4.5400,93.7411,1492.3129,8.7705,5.7491,12.7167,4.0000,2.0000,2zz1
5.7400,104.7860,1124.7537,5.4354,11.3475,6.5783,6.0000,2.0000,3gy2
7.5200,152.8038,2388.4668,4.9879,59.8931,9.2240,35.0000,2.0000,3uvm
9.0900,181.5764,1583.9113,12.6691,23.3023,15.7739,7.0000,3.0000,1akr
3.4900,59.2411,795.7780,2.5508,0.0000,4.8442,4.0000,8.0000,1gzc
6.1200,102.8360,1369.5900,7.0812,35.2563,5.5642,3.0000,2.0000,1o2g
6.0000,116.1505,2229.2910,5.2765,65.4094,5.7594,10.0000,2.0000,2r43
6.7400,111.1177,1437.1741,2.2699,56.3221,2.5746,6.0000,1.0000,2zc9
5.3400,129.0883,1701.5094,6.7888,0.0000,8.9414,6.0000,2.0000,3atv
6.0700,98.8567,1634.4209,5.7618,10.4019,8.3479,18.0000,3.0000,3c89
4.1100,39.7916,805.2693,2.2025,2.1503,3.2337,3.0000,2.0000,3d6o
6.3500,102.9348,1367.7098,4.5164,10.4323,6.9438,18.0000,6.0000,3fvh
7.0500,131.7865,1629.0159,5.2237,28.1078,8.4859,7.0000,3.0000,1nox
7.1300,102.0073,1219.9180,3.9085,13.1566,6.8822,3.0000,2.0000,1o39
5.4000,62.9852,599.0291,2.5484,0.0000,2.2326,2.0000,3.0000,1r9l
9.8400,222.9842,3128.1062,9.3592,32.0138,12.5671,41.0000,0.0000,2xef
10.7000,201.7649,2797.0588,11.2862,32.5738,11.4340,29.0000,0.0000,2xeg
5.2200,107.1882,1809.7456,5.0057,0.0000,7.6584,12.0000,3.0000,16pk
5.3600,47.2798,1216.8921,1.0702,49.8354,2.1230,14.0000,1.0000,1adl
6.2100,82.4225,927.7332,20.7537,5.4922,8.8628,4.0000,2.0000,1aht
9.4300,59.2515,998.7400,2.9433,14.2580,2.5942,3.0000,1.0000,1cil
3.2200,82.7159,868.0680,9.7904,0.0000,11.3728,1.0000,5.0000,1e72
3.0500,74.6457,1068.8201,6.8886,2.4264,10.4068,9.0000,5.0000,1f74
6.0600,160.5022,2354.0156,10.9481,25.9499,12.1832,21.0000,6.0000,1g7q
4.7000,49.9598,1039.1516,1.3335,34.4282,0.0000,1.0000,0.0000,1h60
8.5200,204.0111,2975.1870,10.5724,106.8092,7.5057,13.0000,6.0000,1i5r
6.6200,65.0705,675.2418,4.9054,9.1306,8.3522,4.0000,1.0000,1ii5
2.5400,29.8567,356.8792,0.3707,26.7867,0.0000,1.0000,0.0000,1iup
3.8400,65.0949,601.5576,2.0083,6.8237,3.4326,1.0000,1.0000,1j16
6.2000,152.8406,2430.5498,9.8015,21.2945,7.1003,36.0000,10.0000,1jif
11.0600,92.1975,1493.3484,8.4304,5.5288,12.8725,4.0000,3.0000,1lor
10.9600,145.3732,1613.6293,9.8752,22.5583,14.3315,11.0000,3.0000,1m7y
3.8500,72.6231,1062.9761,4.6932,6.7958,8.0211,5.0000,5.0000,1n1t
7.8200,87.7458,1178.9413,3.8991,49.5793,6.4498,4.0000,1.0000,1nf8
7.1900,54.2707,308.8344,4.7194,12.4086,1.0000,6.0000,2.0000,1nxy
4.5400,45.5997,628.0467,3.3550,0.0000,7.2628,1.0000,5.0000,1oko
5.6800,70.3222,1259.7664,2.1782,75.6826,1.0000,3.0000,0.0000,1ow4
6.2000,73.9319,1098.6836,2.9716,9.9822,5.0952,3.0000,1.0000,1owe
6.8000,79.1796,982.0739,4.6623,20.3531,7.1421,4.0000,1.0000,1p1n
5.7600,89.4312,927.7441,6.0105,0.0000,10.2825,3.0000,1.0000,1p1o
3.6200,67.6572,495.7905,5.1919,0.0000,6.7958,0.0000,1.0000,1pb9
3.2300,55.3248,923.2209,3.2606,7.6902,5.0383,3.0000,6.0000,1px4
7.1900,52.1546,1106.8395,2.9139,58.9399,0.0000,5.0000,2.0000,1q7a
4.1500,112.7609,1396.9806,4.0663,34.4832,4.0167,3.0000,1.0000,1q91
5.9100,68.8335,925.0561,3.4067,0.0304,6.6823,6.0000,8.0000,1ugx
4.2900,58.9168,593.1825,1.7053,6.0295,3.1607,1.0000,1.0000,1v2l
5.2200,62.0491,980.6899,4.9961,2.2860,5.2001,4.0000,2.0000,1w4o
5.5500,90.3024,1382.4628,5.4715,7.4779,9.0310,4.0000,5.0000,1y3n
5.6400,108.5319,1518.0602,3.3021,33.0084,4.6562,5.0000,1.0000,1y3v
5.9200,76.4415,970.7137,13.6957,14.5432,9.2576,5.0000,2.0000,1yms
6.4000,54.6116,806.4114,3.3365,26.3805,2.0000,1.0000,0.0000,1yvm
4.8900,104.1600,1516.8417,15.7425,21.9079,7.6078,19.0000,2.0000,1z6f
6.5200,60.3639,1622.6711,1.4918,88.3524,1.0000,5.0000,6.0000,1zhy
2.2200,64.2255,797.1244,3.2436,12.9560,5.4883,0.0000,5.0000,2aac
6.0000,93.3880,1096.2843,6.7168,4.5136,10.8055,4.0000,6.0000,2bvd
7.0900,121.8989,1479.1090,3.8597,15.3112,4.6834,9.0000,2.0000,2bz6
5.6800,165.1735,1829.5195,9.3885,7.0001,13.2541,12.0000,4.0000,2c92
7.4900,130.0240,2134.5813,2.6598,83.1947,0.0000,7.0000,0.0000,2cfd
4.3000,101.0044,1531.1108,5.1048,43.6573,5.5386,8.0000,0.0000,2cll
6.8900,78.4838,737.9112,5.8220,0.0000,10.1016,0.0000,4.0000,2dri
8.2600,64.8663,1126.3168,2.2180,79.3073,2.6430,2.0000,4.0000,2e2r
7.1000,47.4687,1052.6769,4.4481,48.9926,2.1788,2.0000,0.0000,2f7i
8.3000,76.6233,983.8273,4.9996,15.3177,6.5216,8.0000,1.0000,2imd
6.0600,46.2413,799.6905,1.2564,27.4709,1.0000,3.0000,3.0000,2nnd
10.4600,161.9246,2541.6880,6.8903,98.8733,7.7527,18.0000,9.0000,2o4k
6.3100,72.4495,1015.7097,12.4017,6.2839,1.4137,4.0000,0.0000,2op3
3.8300,32.7109,559.6172,2.3758,11.1316,0.0000,0.0000,3.0000,2osf
6.2000,30.3017,528.5932,1.8867,17.3742,0.0000,0.0000,2.0000,2osm
5.9200,106.2135,1035.9934,6.0506,0.0000,8.0997,9.0000,1.0000,2pmk
7.4200,67.2019,1000.1005,3.3572,20.9838,3.2770,2.0000,2.0000,2pou
7.1200,63.3039,994.5517,2.8368,17.5479,3.1485,2.0000,3.0000,2pov
