pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,nacttors,ninacttors,PDB
4.1000,104.2588,1478.3237,6.4037,17.9220,2.6238,16.0000,0.0000,2bvs
3.8900,50.0982,845.1390,3.9194,28.4499,5.1133,3.0000,1.0000,2ctc
6.5700,45.5213,440.5796,3.8417,10.2189,4.5968,1.0000,1.0000,2hzl
6.6900,68.9141,1015.5059,3.8994,19.4067,5.3180,8.0000,2.0000,2jew
5.5400,146.2087,1856.7461,7.0617,33.4362,12.6641,17.0000,4.0000,2olb
8.4700,53.2643,966.2798,2.1356,42.5530,1.9138,7.0000,3.0000,2qo8
6.1500,145.2377,1909.1230,9.4109,0.0000,14.7991,8.0000,3.0000,2r75
4.9800,54.0768,693.7944,3.0077,4.9137,6.3969,4.0000,5.0000,2w47
6.9300,46.7266,673.2540,2.3977,22.2907,1.7288,1.0000,1.0000,2weo
6.0000,70.4413,1163.0205,11.7246,13.5743,7.1434,4.0000,0.0000,2wzx
5.4700,91.2888,1154.4209,2.5512,62.5250,2.5918,7.0000,2.0000,2xde
6.8500,112.4041,1183.9585,3.6868,65.1997,2.4799,2.0000,0.0000,2yc3
7.0200,112.3885,1736.6825,13.7973,32.6717,3.4099,8.0000,0.0000,2yjb
6.5600,119.1206,1434.1398,4.8774,52.9052,5.3103,7.0000,1.0000,2zq2
7.5500,81.9660,1297.1616,5.5377,10.6401,9.2952,5.0000,6.0000,3b50
6.5400,109.8811,1834.7693,5.2949,38.5350,4.5566,6.0000,1.0000,3b8z
4.7200,74.0904,1229.5720,4.3326,4.8569,6.4946,2.0000,3.0000,3b9g
8.1500,44.5537,587.8417,2.8726,9.7159,3.0339,2.0000,1.0000,3bu1
7.7700,121.3168,2126.7954,9.5923,51.2863,6.1132,12.0000,4.0000,3cyw
8.2000,163.6841,2541.8035,9.5845,64.6056,13.5461,29.0000,3.0000,3dcr
6.8200,76.9370,845.8087,9.4722,0.0000,12.5076,1.0000,6.0000,3dx2
3.1900,46.2522,957.5676,2.1520,2.1015,3.2644,6.0000,2.0000,3dxh
4.1000,112.9286,1580.3604,7.2908,2.7383,11.8809,4.0000,3.0000,3ewz
6.0500,68.6541,1390.8262,2.3286,36.3700,0.8945,3.0000,1.0000,3f66
6.7700,73.9471,697.3928,4.9046,12.2131,9.2217,4.0000,1.0000,3fas
5.9600,106.2065,1517.4539,20.2333,3.8629,13.7793,4.0000,2.0000,3g3m
7.2600,123.8914,1193.1302,5.8684,22.9425,8.2665,3.0000,3.0000,3gc5
5.8900,53.6355,1034.6394,5.1200,21.5015,1.0000,4.0000,2.0000,3h1x
7.0300,95.5728,1461.9794,7.8955,35.1890,9.2184,6.0000,3.0000,3hyg
6.6000,72.4095,590.3013,4.4115,18.6309,4.8700,1.0000,0.0000,3ip6
6.8200,130.1404,2740.2156,13.3510,81.4476,0.5309,16.0000,0.0000,3ipe
4.8000,65.3960,902.4852,3.2907,30.7329,2.6832,2.0000,0.0000,3iu7
3.6100,139.8054,2540.0483,8.1916,6.6679,13.1122,9.0000,14.0000,3jzj
6.4100,79.1550,877.7004,7.3563,8.5110,7.4791,6.0000,2.0000,3k5x
6.6200,136.3336,2508.6448,6.6294,61.7705,6.7885,29.0000,9.0000,3ka2
7.0000,89.3272,1179.5015,4.6090,32.1867,6.3893,10.0000,2.0000,3m2u
7.2200,77.7668,1296.2467,3.2824,32.5765,2.3578,5.0000,1.0000,3m96
3.5400,96.5326,1598.0427,3.4057,38.1845,4.1473,19.0000,8.0000,3obq
9.0000,80.1234,1381.8967,3.6492,22.1015,4.8077,4.0000,0.0000,3pa3
5.7700,62.4851,1309.1593,1.5790,37.8920,2.5639,64.0000,3.0000,3plu
11.5400,123.3023,2178.1538,8.7303,53.3965,4.9131,14.0000,5.0000,3qaa
6.8400,51.5063,673.6543,4.7401,6.2758,4.8495,2.0000,0.0000,3qio
9.8500,72.9902,975.9026,4.7832,23.4030,7.3543,5.0000,0.0000,3rdo
3.3400,35.7294,506.5281,2.5107,2.5146,3.8010,5.0000,1.0000,3ry8
6.2200,101.7706,1456.8401,21.7592,18.0693,11.6457,6.0000,2.0000,3s1y
8.4000,43.7508,583.6520,2.0648,3.5395,1.7655,1.0000,1.0000,3s74
6.9900,185.3605,3189.6433,10.7452,98.1607,12.2901,25.0000,8.0000,3slz
5.1700,76.0458,1325.9926,3.7176,58.1150,5.0003,4.0000,5.0000,3tc5
6.8000,153.0680,2303.1616,4.3546,39.8864,6.6708,38.0000,5.0000,3uvk
7.3800,142.0416,2033.9773,5.4142,65.5144,5.7689,19.0000,7.0000,1bxq
5.8500,95.8492,987.7705,4.8083,9.9864,4.7448,6.0000,2.0000,1o2u
5.0000,89.7448,976.7695,5.4633,9.7835,6.3819,2.0000,2.0000,1o35
3.9600,84.9866,1350.4117,6.8717,0.0000,11.1225,5.0000,8.0000,1x9d
6.4100,132.1116,2271.6616,6.3725,81.6050,4.8547,10.0000,0.0000,2qnp
4.6800,84.2027,1111.8435,3.9951,19.9339,5.5558,3.0000,0.0000,3g35
9.1500,51.3780,748.9491,2.7109,31.4578,1.8047,10.0000,2.0000,3ibu
5.5200,38.4792,734.2736,2.8417,17.7099,2.0000,2.0000,1.0000,3iog
5.4700,81.5040,976.0495,5.4860,9.4532,6.6492,2.0000,2.0000,1gi1
2.5700,39.0970,547.2025,3.0490,5.4055,6.0201,1.0000,3.0000,2wq4
6.5200,66.3897,718.9554,8.0915,0.0000,11.4014,0.0000,5.0000,3dx3
7.1700,99.0871,1269.4941,7.9148,0.0000,8.3849,4.0000,3.0000,3rl3
4.6800,56.2661,607.5004,2.2391,3.6357,3.9924,1.0000,1.0000,1c5p
6.3600,66.6662,766.5778,1.8681,4.1817,3.5100,1.0000,1.0000,1c5q
6.7700,96.8145,1012.4836,3.6449,10.9901,6.4524,2.0000,3.0000,1o3k
7.4400,67.6944,766.4860,8.7971,0.0000,11.9209,1.0000,5.0000,2f7o
7.7000,117.8409,1747.4878,7.4055,48.4245,9.6513,13.0000,1.0000,2piy
5.9600,145.1040,2094.3328,3.5281,113.4826,1.2066,3.0000,0.0000,2yke
4.1500,82.9234,848.6217,8.0560,0.0000,9.5694,1.0000,5.0000,3d51
3.8000,133.3703,1871.7261,7.5319,55.7561,11.5828,49.0000,6.0000,3nfk
8.4300,123.2004,1450.7458,2.3622,119.9718,2.8142,17.0000,2.0000,3nhi
5.2200,62.1997,984.9411,3.5961,29.2800,0.0000,6.0000,5.0000,3iof
4.1100,117.5094,1521.9054,5.2623,0.0000,8.6269,6.0000,2.0000,3ncr
8.3000,72.9506,1342.2821,2.7283,20.3137,3.4262,2.0000,2.0000,3ot3
5.3300,144.0088,1935.1765,7.7954,19.3665,9.0003,7.0000,4.0000,3ozs
3.9100,129.6752,1524.3777,5.8115,41.4912,5.7292,11.0000,1.0000,1kuk
5.2100,104.7103,1439.5314,5.4355,17.1236,6.6684,4.0000,3.0000,1o2r
5.8500,100.2933,1060.4476,6.3125,9.8997,7.0638,6.0000,2.0000,1o2y
6.8200,109.0877,1228.8463,6.3120,14.4072,6.7269,5.0000,3.0000,1o37
5.1500,65.7048,500.6424,5.6464,0.0000,9.0900,2.0000,2.0000,1pb8
3.3100,51.1627,1077.8558,1.5742,37.7311,0.0000,6.0000,0.0000,1pzp
9.4000,70.2890,1437.7339,1.6007,59.7339,1.2348,1.0000,2.0000,1sqn
7.6800,57.7193,851.1942,6.1549,0.0000,10.3476,12.0000,4.0000,1w1g
9.0000,25.4606,569.1354,1.5126,0.0000,1.0572,0.0000,1.0000,1wei
11.0600,92.0727,1491.2789,8.3185,5.6251,13.0198,4.0000,3.0000,1x1z
6.7300,209.5592,3125.5278,8.2079,81.3063,13.0482,29.0000,5.0000,1x7q
6.4300,144.6966,2009.4883,7.6437,36.5062,11.4901,30.0000,7.0000,2cia
6.1000,85.3927,1266.2065,1.5106,61.4349,0.0000,8.0000,0.0000,2cvd
3.1400,79.9525,945.4983,6.8821,9.6425,9.6745,5.0000,3.0000,2f1a
3.0000,81.7620,933.6953,6.6804,16.2171,9.9324,5.0000,3.0000,2f1b
5.1700,109.0208,1619.1880,6.7469,0.0000,10.7205,4.0000,8.0000,2f5t
8.1800,123.8294,2058.9888,6.9810,51.9991,6.4999,12.0000,4.0000,2f80
6.2400,78.3376,960.8644,5.1016,22.3653,3.5659,2.0000,1.0000,2gg3
2.9700,109.9497,2241.1973,1.4891,77.1916,0.5063,5.0000,15.0000,2hw2
7.6900,81.2191,1433.5293,4.6389,29.5768,4.5142,16.0000,3.0000,2itk
10.8900,176.9967,2689.5498,7.8434,85.1973,6.2543,14.0000,5.0000,2pk6
6.6800,58.2176,886.7522,3.7337,17.8241,2.5636,2.0000,1.0000,2qp6
6.0800,42.8127,602.3168,2.0825,21.7788,1.6532,1.0000,1.0000,2wej
7.6600,99.2740,1589.3180,12.3539,27.6127,3.1558,7.0000,0.0000,2xu1
8.5700,110.4512,1293.7308,10.1024,21.0073,10.1262,3.0000,4.0000,3ejq
6.7700,89.0469,1026.6102,4.5064,0.0000,7.1281,4.0000,3.0000,3evf
4.4400,103.7247,1436.5339,18.9389,4.0697,13.7423,4.0000,2.0000,3ex3
9.7200,112.0478,1410.5720,6.3408,15.2952,8.1293,6.0000,1.0000,3fuc
6.9800,152.6790,1887.5669,5.1653,0.0000,6.2382,2.0000,3.0000,3hv8
6.2800,146.3089,1604.5372,11.0757,5.9447,12.8597,11.0000,7.0000,3ioi
8.4600,144.1237,1644.9292,3.1342,41.7662,2.0089,5.0000,1.0000,3kl6
2.3000,54.5397,671.8757,3.5941,3.3192,2.0843,0.0000,1.0000,3mhw
7.0100,105.0530,1343.9126,2.5748,92.4523,1.0000,12.0000,2.0000,3nht
11.3000,114.3191,2118.5989,4.7136,57.9181,4.5623,13.0000,5.0000,3st5
5.1400,52.5501,634.9170,4.6095,0.0000,6.0770,3.0000,1.0000,3tao
3.2400,118.0359,1483.9619,6.3503,8.6834,9.8521,6.0000,2.0000,1gx4
7.7000,100.5697,1075.6370,6.7328,17.3158,9.1894,4.0000,1.0000,1m5e
6.7700,85.0536,862.7782,5.3688,12.5245,7.8629,3.0000,1.0000,1mqd
5.8500,104.3385,1053.3115,6.5126,10.6389,7.0611,6.0000,2.0000,1o2x
5.7400,79.2216,978.9712,4.1797,3.7136,6.9049,2.0000,2.0000,1o33
3.4900,70.9009,1282.3143,3.2104,3.2997,5.5818,11.0000,5.0000,1pzj
10.1000,109.4645,2142.4392,1.9179,65.0476,1.4921,5.0000,4.0000,1sr7
7.3700,69.6725,1096.3772,3.4283,59.7886,1.9956,2.0000,1.0000,2aw1
7.4100,54.4610,1197.4645,3.1389,19.1833,1.7029,5.0000,2.0000,2gd8
4.6500,112.1583,1422.2554,8.2993,16.5663,8.8476,11.0000,1.0000,2w12
4.0700,121.1367,1458.1090,4.4155,22.6827,5.6509,10.0000,0.0000,2x5o
6.2100,134.5352,1915.7966,3.2110,105.8131,2.1552,2.0000,0.0000,2ykj
3.9800,63.1542,634.1155,4.6908,19.6864,4.4450,3.0000,3.0000,3b3c
9.1000,121.1545,2065.9644,6.5735,50.4739,6.0817,12.0000,4.0000,3pwm
7.1900,117.3308,1934.3541,2.1417,136.4690,1.8054,3.0000,5.0000,1fcx
4.8500,107.5622,1298.2426,7.9559,15.4197,7.7599,5.0000,2.0000,1o2p
6.1000,105.3931,1622.7727,7.3401,20.1520,9.7455,17.0000,4.0000,3c8b
3.5200,48.6052,839.5919,3.6142,0.0000,4.1777,3.0000,2.0000,3mfw
7.9900,58.7771,951.4799,3.8352,34.1276,1.7674,6.0000,3.0000,3oyq
6.0200,109.4378,1762.0200,8.2277,42.1331,9.4732,10.0000,3.0000,3pkc
6.1200,99.5750,1654.0090,6.6094,45.4262,9.5508,8.0000,3.0000,3pkd
7.0600,66.3423,1024.2869,8.1882,15.6525,3.9510,3.0000,4.0000,3po6
6.1000,25.2337,887.5322,3.5964,19.5958,0.0000,3.0000,3.0000,1dzk
6.4900,81.1931,1149.1573,9.1407,0.0000,10.9099,8.0000,3.0000,1ru2
8.7000,57.1525,1235.7888,2.3729,68.0080,2.8400,5.0000,5.0000,2fr3
6.0000,76.1105,1104.8311,2.7629,27.2303,4.6706,5.0000,1.0000,2izl
7.1500,156.5172,2784.0073,7.8225,80.0576,7.6451,14.0000,0.0000,2qnn
6.3700,82.8115,1046.1031,2.8099,27.0448,3.1943,5.0000,4.0000,2w9h
9.0000,59.5570,862.9139,2.4755,13.3229,1.8064,3.0000,2.0000,3dd0
5.9600,87.1448,1084.1718,2.9325,28.3972,4.4702,17.0000,2.0000,3mp6
4.1300,150.3864,1768.9060,7.5217,25.6787,9.8116,6.0000,4.0000,3ozt
5.2000,104.3853,1342.9894,12.4224,127.7990,3.9475,15.0000,0.0000,3tjm
6.2200,84.9704,980.9331,5.4069,12.5457,6.9169,2.0000,2.0000,1gi6
7.7700,59.1211,952.8111,13.5409,20.4417,6.9521,6.0000,2.0000,1pi5
2.3000,29.1892,439.1975,0.3950,7.4302,0.6026,1.0000,0.0000,2hdu
6.7000,169.1308,1899.3617,14.0491,10.4521,19.5677,8.0000,1.0000,2py4
5.7200,63.8250,679.5464,6.1899,3.4622,11.2642,3.0000,1.0000,2v25
3.9000,107.1518,1582.0265,4.5468,24.8808,4.8199,8.0000,0.0000,2xpc
3.6000,117.1413,1537.7330,4.4430,21.4983,4.8140,9.0000,0.0000,2y68
8.4000,72.6743,1205.5267,10.8462,15.9423,1.0587,7.0000,0.0000,3kwz
7.4700,159.8440,1906.4523,10.2838,12.0552,11.4863,6.0000,4.0000,3oe4
7.5100,68.2264,1072.5951,12.5978,8.8082,3.2592,5.0000,1.0000,3ovx
7.6000,63.8985,760.2808,3.3208,6.4156,0.0000,3.0000,2.0000,3p58
8.0000,62.2350,882.7221,4.4221,0.0000,8.9135,1.0000,5.0000,8abp
10.6400,93.2780,1279.7040,3.3658,2.0746,5.8467,2.0000,3.0000,1b8o
5.5400,48.3432,521.8180,13.6066,6.6836,1.0000,1.0000,2.0000,1bio
4.7000,52.1992,771.1151,2.3638,2.6230,2.5180,1.0000,1.0000,1c5n
7.0500,194.0159,2940.7517,10.1505,21.9131,17.9930,34.0000,4.0000,1g7p
5.8000,89.7781,1113.8583,14.0495,16.3951,5.1596,8.0000,1.0000,1ggd
7.0000,116.2667,1340.4481,6.1189,19.2492,6.6146,3.0000,2.0000,1gj6
7.8900,106.9410,1384.8508,7.2522,16.8061,6.1623,3.0000,2.0000,1gj7
3.8200,131.5682,2133.3083,3.0241,84.0051,1.3917,24.0000,2.0000,1hn4
3.4000,66.9350,756.9667,5.8918,0.0000,7.8487,1.0000,4.0000,1hxk
5.3900,105.1192,1586.8304,5.1760,33.6913,2.1619,10.0000,0.0000,1hy7
5.2000,136.3019,1170.4705,3.6619,15.6754,3.5084,3.0000,5.0000,1kll
3.7700,125.1385,1517.3722,4.4921,37.8780,4.8214,10.0000,0.0000,1kui
3.7000,78.1067,1158.3998,6.2919,5.3754,9.5914,4.0000,2.0000,1loq
4.1500,58.0411,656.4709,4.2906,12.2180,2.0000,3.0000,2.0000,1m2x
6.8000,72.4054,1570.4495,1.5581,75.6558,2.2110,6.0000,8.0000,1nq7
5.3000,85.9908,942.7808,3.6588,0.0000,3.9917,6.0000,2.0000,1o0f
5.1500,69.6202,999.6956,4.3729,2.3126,4.4330,4.0000,2.0000,1o0m
4.0900,53.9282,923.9842,2.6338,2.4463,3.8830,4.0000,2.0000,1o0n
6.0900,106.5095,1334.4310,5.5484,19.1865,6.2078,3.0000,2.0000,1o2n
7.6800,110.4694,1365.4836,6.1626,19.5437,6.8228,4.0000,2.0000,1o2q
5.8500,95.3263,1047.6521,7.6932,10.0432,6.7266,6.0000,2.0000,1o2v
5.7400,81.7934,998.9185,4.7281,4.8134,6.8985,2.0000,2.0000,1o34
5.6600,110.4079,1488.7875,15.3799,48.1235,7.0595,10.0000,1.0000,1o43
6.9200,94.6152,1428.7701,14.3402,52.5648,6.9375,10.0000,1.0000,1o4a
2.4100,72.6282,706.0612,5.4027,10.5449,8.4095,2.0000,0.0000,1o4r
4.6200,43.8580,512.1745,2.5805,9.2711,4.8582,0.0000,5.0000,1ofz
7.6800,79.6170,1240.0659,3.7972,42.2655,1.7619,4.0000,1.0000,1oq5
4.5400,144.0360,1764.1349,3.8624,0.0000,7.4620,9.0000,6.0000,1szd
4.4200,103.8551,1277.6316,7.1229,31.5195,9.3575,6.0000,3.0000,1tjp
7.0600,71.1786,523.0692,4.7186,7.5640,5.6001,0.0000,0.0000,1ui0
3.0100,27.4429,535.3923,0.4545,3.6547,1.5000,2.0000,1.0000,1utm
3.0000,39.4904,590.0977,1.1371,0.0000,3.0527,3.0000,5.0000,1ux7
2.3000,44.9970,746.6675,2.3736,13.7045,3.0875,8.0000,8.0000,1uxa
6.5200,60.0788,828.1523,5.9248,0.0000,10.1108,8.0000,2.0000,1w1d
6.1200,138.5461,1550.7885,15.4395,20.2796,18.3478,7.0000,2.0000,1x8r
7.0500,91.9000,1218.9136,4.3646,5.3206,5.2851,4.0000,3.0000,1xug
3.0800,72.0896,588.0813,4.6262,20.7406,6.5018,1.0000,1.0000,1y1z
4.3400,90.3569,906.0107,3.9943,0.0000,3.7877,4.0000,2.0000,1z6s
8.2900,58.9901,923.0790,5.9173,5.0727,1.0000,36.0000,9.0000,2a4w
2.9200,64.9341,705.6841,5.0457,18.2279,8.0593,1.0000,3.0000,2aa9
9.2600,146.6832,2370.3276,6.8396,86.7904,4.1402,12.0000,5.0000,2avv
6.8900,166.7113,1988.0206,5.0587,0.0000,8.6908,9.0000,6.0000,2bfq
3.9300,121.0825,961.8326,7.0464,0.0000,11.4569,8.0000,2.0000,2cbz
3.5500,75.6167,1201.2476,4.7972,42.4245,4.5933,7.0000,0.0000,2cle
3.7900,62.8363,742.1085,3.9292,0.0000,6.3490,4.0000,1.0000,2clk
4.0600,100.9380,1422.4545,3.6569,69.7879,5.0937,6.0000,0.0000,2clo
6.1200,140.4888,2452.7729,4.9109,80.1236,5.4428,13.0000,4.0000,2fgv
11.6800,133.5312,2302.2744,5.5948,41.1087,5.4109,16.0000,4.0000,2i4d
11.5700,119.8486,2116.3630,5.3714,48.4202,5.0783,13.0000,4.0000,2i4u
11.2000,122.1668,2091.4146,5.5746,47.1749,5.6565,13.0000,4.0000,2i4v
6.6800,62.3250,1259.5673,1.7551,28.3367,1.5492,0.0000,2.0000,2iwx
4.7000,64.8047,626.9513,2.4682,5.6600,4.0985,1.0000,1.0000,2j9n
6.7200,51.8063,652.8680,5.5620,1.0000,10.9835,1.0000,5.0000,2jdu
7.8200,137.4872,1947.1434,8.8082,0.0000,12.4228,4.0000,8.0000,2jg0
5.8200,76.3175,1191.9095,5.1811,8.1363,1.0000,4.0000,0.0000,2nq6
5.3000,85.8880,1024.9281,4.8533,5.2440,8.1725,4.0000,6.0000,2oyk
4.8500,70.7752,905.6298,7.3259,3.4412,5.5029,1.0000,0.0000,2p8o
6.5900,158.6932,2583.1814,8.3944,77.1360,7.8069,12.0000,0.0000,2pwr
8.1000,148.3834,2001.1548,4.2908,68.4189,6.8378,13.0000,1.0000,2qp8
6.3000,90.9017,1451.9899,3.1245,34.7319,2.3316,4.0000,0.0000,2r3f
4.7000,62.6109,1069.3402,2.9979,22.2166,1.6410,3.0000,0.0000,2r3h
3.2400,54.1487,831.8337,0.7522,8.0267,1.0000,2.0000,0.0000,2r8q
4.5200,52.0480,598.8282,3.4405,63.6130,3.6451,1.0000,2.0000,2ra6
3.7100,85.2368,874.9830,2.5233,0.0000,2.1211,4.0000,2.0000,2vfk
5.3000,87.1223,1140.2079,6.3832,12.7490,9.8510,5.0000,5.0000,2vk6
3.9000,85.8421,975.9030,2.5590,38.5945,1.0000,3.0000,2.0000,2vuk
2.9600,110.0792,1478.4757,7.8988,3.6273,9.5700,7.0000,3.0000,2w8j
5.1200,122.6366,1998.2314,4.3442,75.4936,2.7631,13.0000,3.0000,2web
3.9600,96.8215,1751.8141,2.4041,50.9436,3.8942,13.0000,3.0000,2wec
6.1000,103.9235,1938.7777,5.3243,59.3029,3.0296,8.0000,3.0000,2wed
7.3700,119.7976,1609.8717,5.8222,36.5181,9.6565,4.0000,4.0000,2y71
6.6000,86.1792,1561.4840,6.2927,23.3494,9.8980,6.0000,3.0000,2y77
4.6400,127.0306,1544.0876,7.1182,26.3540,7.4521,7.0000,2.0000,2z3h
4.8300,95.1896,1062.8247,7.1138,0.0000,11.9865,6.0000,3.0000,3a1s
5.1600,58.7129,938.1366,0.9725,29.6613,0.9343,2.0000,2.0000,3b27
9.9200,152.8194,2352.8843,15.1454,28.2526,16.0811,15.0000,1.0000,3bi1
4.1500,81.7137,1099.6885,5.6812,5.2374,7.4566,9.0000,2.0000,3c8e
7.2600,44.1039,838.9543,1.0750,44.3128,0.2894,5.0000,1.0000,3cz1
9.0000,60.5639,865.8151,2.6610,14.1518,2.0488,3.0000,2.0000,3dcw
3.8800,135.0137,2113.8450,10.5658,23.5634,10.8412,26.0000,3.0000,3dda
6.9100,85.7484,1182.7765,7.1388,0.0000,8.1399,8.0000,3.0000,3evd
4.4900,174.0376,2697.2656,5.8324,51.1010,7.9177,35.0000,7.0000,3f9y
9.3000,126.4993,1410.2758,7.7762,12.1912,12.5338,5.0000,3.0000,3fv1
8.1100,114.9027,1348.7725,6.6823,12.2868,11.7592,4.0000,3.0000,3fv2
6.8900,103.5210,1191.2262,5.8046,16.9418,9.0945,4.0000,1.0000,3fvg
8.8200,107.5198,1260.5986,6.0715,13.8754,10.4155,4.0000,2.0000,3fvk
6.7700,107.8590,1270.8137,6.6650,12.9377,10.5575,4.0000,2.0000,3fvn
2.3600,38.3091,582.1674,2.8476,12.3457,3.4712,2.0000,0.0000,3g2z
8.7000,148.1169,1508.9559,6.9275,37.1830,8.2865,6.0000,2.0000,3ge7
3.7300,176.5141,2420.2104,5.6814,51.4886,10.8658,34.0000,4.0000,3h91
8.0800,156.3989,2048.4600,6.6202,50.9061,7.4589,26.0000,3.0000,3ifl
2.2800,68.4162,764.8411,6.0142,19.2935,6.4380,2.0000,0.0000,3ip8
4.5400,90.5606,1491.4465,2.4434,17.6021,2.0714,4.0000,2.0000,3iub
7.0000,85.5127,1318.2356,2.0036,102.9663,0.9693,0.0000,3.0000,3kdm
4.4300,40.9647,363.3579,1.7820,0.0000,4.0336,3.0000,1.0000,3kqr
4.9600,74.9512,1378.9286,1.3397,55.6380,0.9411,10.0000,3.0000,3lbj
6.6200,95.4915,1228.0520,3.8104,9.5524,5.8532,7.0000,1.0000,3ljo
8.1000,128.6832,1698.8604,12.5985,15.5226,5.7376,14.0000,0.0000,3lxs
6.6500,54.2474,914.0923,2.9534,28.4241,1.7456,3.0000,1.0000,3mzc
7.3000,64.7965,1045.5283,2.4286,30.2486,1.9194,3.0000,1.0000,3n0n
8.4800,59.6217,984.5881,2.5908,38.9782,1.5780,4.0000,3.0000,3n3j
9.3900,114.0134,2001.9847,5.8579,57.7416,4.8315,12.0000,4.0000,3nuj
7.6000,174.5718,2243.0195,9.5985,56.5519,11.3544,9.0000,3.0000,3nwe
7.3800,180.0759,3119.6360,11.0029,8.8232,16.3987,17.0000,20.0000,3oli
7.4400,72.6684,1198.2828,4.1776,13.5227,2.9300,3.0000,1.0000,3p3h
7.3900,45.4412,882.9648,1.9123,25.1557,0.7073,2.0000,1.0000,3p5l
4.0000,81.6133,1287.1467,2.5763,33.3029,3.5803,26.0000,1.0000,3qzt
6.8200,46.5528,581.7532,2.3202,8.3667,2.0201,1.0000,1.0000,3s75
5.8400,72.2947,1398.7992,2.9071,44.0421,5.2642,14.0000,1.0000,3sm1
5.6700,100.7694,1641.2228,3.5114,46.9746,4.3399,73.0000,5.0000,3tdu
7.1900,241.4746,4144.2207,9.7542,91.4131,11.1437,53.0000,2.0000,3zqi
4.2900,48.5590,669.3867,3.2090,0.0000,6.7258,3.0000,4.0000,3zyh
7.0000,72.9399,1216.8470,0.4662,53.6644,0.5186,4.0000,4.0000,3zyu
9.7000,86.8543,1158.0555,3.2050,33.5465,4.6617,5.0000,0.0000,1df8
7.3000,100.9264,1027.9877,4.6154,12.9705,6.7449,2.0000,3.0000,1o3i
3.5500,78.4157,1256.9148,3.3355,46.3763,3.9963,7.0000,0.0000,2clm
6.5400,108.9237,1385.8594,3.6124,35.1062,5.3012,7.0000,1.0000,2zfs
5.5700,59.9822,972.6416,2.5545,19.4330,4.7039,6.0000,4.0000,3bex
7.0000,59.7672,895.4843,6.0659,14.2609,0.8445,6.0000,0.0000,3kx1
8.7400,62.1261,1167.1798,2.8493,38.3393,1.8012,7.0000,1.0000,3rz1
3.5700,86.7437,1055.2239,3.0485,44.2940,0.0000,5.0000,3.0000,1h46
6.6200,71.1081,956.7474,4.4715,32.3967,2.8544,2.0000,0.0000,1xnz
4.6000,75.0572,921.5563,1.7148,27.7733,0.0000,2.0000,4.0000,2vb8
6.1800,94.5127,1605.6492,7.5481,18.0190,8.4840,17.0000,4.0000,3c8a
5.7000,84.4198,905.5542,8.8713,0.0000,9.5453,1.0000,4.0000,3d4y
6.8800,150.9188,1787.3929,9.3193,25.8616,11.0666,7.0000,4.0000,3oe5
5.8000,69.2522,1179.5288,4.7945,75.2579,0.1823,1.0000,0.0000,1jvp
7.3000,100.8343,1014.0947,4.4103,12.7684,6.9400,2.0000,3.0000,1o3h
2.0600,56.3336,616.9015,4.3959,1.3869,5.8460,4.0000,2.0000,1qq9
8.4900,117.2158,2028.1851,7.9902,48.4550,6.0712,12.0000,4.0000,2ieo
2.9800,45.9379,957.1688,1.7595,2.4043,2.7997,6.0000,2.0000,3djq
6.0500,60.5448,770.7001,1.3106,21.8799,0.3013,8.0000,1.0000,3gus
9.4300,124.8963,1700.7838,2.4671,77.6945,1.5814,5.0000,0.0000,3hr1
7.5700,89.2930,1791.6483,3.0274,46.0983,5.2329,11.0000,0.0000,3l5e
6.2300,100.2427,1151.1589,3.1891,27.9363,1.8334,5.0000,4.0000,3s3v
7.4400,125.1572,1784.0326,4.5863,30.8097,5.2386,4.0000,2.0000,1vzq
6.4100,95.0545,1091.2704,3.9658,43.7989,3.1566,4.0000,0.0000,1xor
2.3400,51.2965,739.8306,4.6974,0.0000,4.2730,4.0000,2.0000,1z6d
7.6200,147.9252,2696.7507,6.7786,61.3466,8.9215,29.0000,7.0000,2aoe
8.0500,37.1975,1093.6686,5.9231,42.6862,2.9163,2.0000,0.0000,2b9a
7.2600,32.8125,562.4348,3.0335,23.8753,0.5630,2.0000,0.0000,2f8i
10.5100,153.2689,2387.9436,6.1317,99.2002,5.9629,15.0000,5.0000,2o4s
7.6000,97.2831,1611.2015,2.9663,34.1709,2.6363,7.0000,0.0000,2y6o
9.3000,95.9311,1702.3308,7.3401,23.0659,12.7443,9.0000,1.0000,3d7f
2.6200,26.3152,647.8248,1.0745,30.0907,0.0000,0.0000,3.0000,3f37
9.0800,176.9063,2096.7383,5.1094,91.3367,4.2107,7.0000,1.0000,3ffg
8.0500,57.5221,931.4326,2.5209,39.6034,1.7286,4.0000,1.0000,3oys
6.4600,155.2557,1674.4893,6.7009,0.0000,10.1703,6.0000,3.0000,3zy2
6.2700,210.9657,3494.1138,6.8635,160.5927,9.0300,78.0000,2.0000,4a1u
6.0600,96.9247,1166.0983,4.0693,4.2856,7.3376,8.0000,8.0000,1kjr
6.7700,120.1186,1330.8356,6.3819,16.6840,7.8264,7.0000,2.0000,1o30
7.9600,100.5019,1201.6874,5.4563,11.5962,6.5393,3.0000,2.0000,1o3f
7.9600,100.5019,1201.6874,5.4563,11.5962,6.5393,3.0000,2.0000,1o3g
6.3500,109.5396,1466.6598,6.5124,62.1921,7.7856,11.0000,0.0000,1o48
